PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI
-0.30056563,-0.08832302,-0.105616145,-0.071066104,-0.020114742,0.094075605,0.06443043,0.89622045,-0.07156271,0.20889089,0.23343635,0.37790984,0.4616082,-0.4969816,-0.124808885,0.062805004
-0.18967633,-0.2615058,-0.053060856,0.017132152,0.031705398,0.016469734,-0.028264705,-0.6540753,0.27628815,0.30575672,0.30644375,-0.19961095,-0.021183701,0.22433202,0.22018068,0.04170359
-0.033314127,-0.0228918,-0.04119517,0.073119625,0.08379952,0.014924077,-0.057889573,-0.4751578,-0.06321166,0.3245252,0.2149169,-0.23369826,-0.04563859,0.020353092,0.18538712,-0.06278542
-0.2096597,0.049611256,-0.10013752,-0.10430321,-0.014970998,0.07966036,0.08812591,0.5949299,-0.0858843,0.39416,0.19760458,-0.23042178,-0.038575847,0.19773608,-0.15085898,0.037703663
-0.032475486,0.226463,0.08291197,-0.020172846,0.040855557,0.08274565,0.06562143,0.6051773,-0.043508988,0.37588558,-0.054773334,-0.4271155,-0.06708823,0.1367162,0.15489449,0.09014512
0.423145,0.41372073,0.1732461,-0.10944648,-0.062155776,0.12257637,0.12826797,0.9647898,-0.053692594,0.35932386,-0.08241707,0.48997402,0.29635063,0.3074589,-0.112224594,0.1245535
-0.11706503,0.054643083,-0.083667435,-0.060262773,0.061863832,0.06393094,0.036726862,0.18093765,-0.056538224,0.38018903,0.36221603,0.56642497,-0.13485506,0.087934434,-0.15092024,-0.09765519
-0.23468556,0.035606377,-0.06967359,-0.10639727,0.042848144,0.15795402,0.08719873,0.56947154,-0.05493674,0.37345347,0.22428788,-0.3485931,-0.09872852,-0.4834454,-0.16451153,0.1088177
-0.07036401,0.0002686981,0.044853833,-0.011218354,0.087602764,0.04737858,-0.026662992,-0.14097214,-0.056651134,0.30221784,-1.0412539,-0.31599644,-0.024274837,0.11458729,-0.18732686,-0.07985528
-0.068748064,-0.47425127,-0.084085,0.045395516,0.042680494,-0.1294457,-0.19477421,-1.571273,-0.09447095,0.2683827,-0.12612195,0.2619094,0.04761819,0.14819121,-0.15611877,0.10028271
-0.3003545,-0.4430484,-0.107537046,0.08218684,0.093031354,-0.13175082,-0.14181575,-1.4859176,0.01805523,0.26216504,0.2660045,-0.28761354,0.018413823,0.02483087,0.16417728,-0.042264372
0.31302124,0.033330854,-0.047281135,0.20409489,0.12551646,-0.033359747,-0.061722893,0.6742033,-0.06743276,-1.3402143,-0.15512244,-0.30267352,-0.039371297,0.24341369,0.16050874,0.2343329
-0.082360916,0.06201113,0.09258831,-0.033065945,0.06933503,0.072057165,0.03719645,0.24252856,-0.06693851,0.3663744,0.16337608,0.010388465,0.4907477,0.22899416,-0.19019212,0.08864011
-0.10520722,-0.1451036,0.02610704,0.08167775,-0.08018301,-0.122273564,-0.10565124,-2.2991693,0.22836767,0.21927744,-0.6036951,-0.32295662,-0.69041926,-0.6871446,0.16915782,-0.033174846
-0.17884783,-0.35143504,-0.01995647,0.043983653,0.007447823,-0.10907074,-0.12208349,-1.9931533,0.12319984,0.26629454,0.32101637,-0.28965023,-0.3247809,-0.56871194,0.09498,-0.05030969
-0.11713324,0.03962029,-0.09461874,-0.0029050354,0.080471285,0.060314465,0.052303735,0.649781,-0.061523713,0.24566385,-0.23213138,0.18926112,0.13201529,0.16298403,0.18065357,0.05104518
0.3923399,0.0728053,0.099407464,0.048321895,0.057360984,0.09451436,-0.03175142,-0.17234296,-0.061375022,0.3661638,0.14891353,0.59650475,-0.052976772,0.24412386,-0.1734987,0.047139958
0.15829024,-0.2539228,-0.111110136,-0.08730789,-0.5501461,-0.015298501,-0.25422662,-3.578632,-0.025305428,0.22968897,-0.9511084,-0.5026733,-1.0088996,-0.94232994,-0.049132094,-0.09401673
-0.08062177,-0.24914925,-0.0341523,0.06286578,0.09178801,-0.025388246,-0.088089556,-0.15950702,0.24371673,0.31310576,0.20216015,-0.3242897,-0.05902425,0.34556288,0.22571525,0.06184718
-0.050921608,0.05703888,-0.093908615,0.00544474,0.07930762,0.078986496,-0.01728084,-0.16035753,-0.085019805,0.36429143,0.11727952,0.46577105,0.34753218,0.23601772,-0.16189949,0.023490539
-0.23162743,-0.023396524,-0.07771188,0.040020175,0.042071283,0.049189612,-0.010127554,-0.14528881,-0.09504738,0.3439169,0.21403757,-0.17498899,-0.04070773,0.25675264,0.23715961,0.035738796
-0.27817607,-0.291743,-0.08688901,-0.072682686,-0.004542741,0.06530459,0.0017546463,-0.15351343,-0.06693335,0.3420121,0.2800265,-0.22285089,-0.058042496,0.13492738,-0.18286347,-0.054245573
-0.4052666,-0.43201774,-0.15667184,0.047253314,0.039082877,0.014612658,-0.0808691,-0.5670313,-0.07320028,0.15602607,0.283136,0.20527837,-0.024287779,0.139935,0.20907255,-0.051757444
-0.0005833105,0.2495342,0.082320705,-0.017003028,-0.026025973,0.08899503,0.07854868,0.6106397,-0.048366822,0.405661,0.2401723,0.0070243427,-0.015254721,0.02818302,0.15262723,0.1317383
0.29902273,0.2266841,0.10583786,0.047165424,0.058026537,0.054093793,0.039488614,0.8809233,0.13761753,0.40270978,0.15738818,-0.22612259,-0.055182435,0.24946164,-0.16627367,-0.11147237
-0.07796446,-0.33506492,-0.031378046,0.053555213,0.07950093,-0.10235805,-0.15866607,-1.4323838,0.024021566,0.27109838,0.24867447,-0.28708225,-0.4852884,0.092863075,-0.15635414,-0.05370291
0.41236034,0.5770198,0.032459192,-0.15838219,-0.14392427,-0.06758909,-0.11788326,0.53806305,-0.026965229,-2.8264582,0.2601459,0.020294905,0.42531517,-0.0012028165,-0.053804405,0.022085136
-0.20152643,-0.27140257,-0.07141695,0.01164447,0.13504034,-0.000649474,-0.028012866,-0.1670446,0.090103045,0.32223958,0.2225403,-0.1922801,-0.1126787,-0.5667118,-0.18195905,0.10803684
-0.032475144,0.22896852,0.08952778,-0.08068691,0.1062138,0.089941524,0.076810576,0.87915546,-0.00045834313,0.3998067,0.18989334,0.054625135,-0.044090554,0.22683105,-0.19142894,-0.08697893
-0.26017234,-0.48606673,-0.13498357,0.106210776,0.103259824,-0.1330201,-0.16668618,-1.4365644,-0.13121314,0.13747908,0.30438352,-0.26249802,0.2649962,0.18745826,-0.15955314,-0.04968229
0.19002934,-0.08149819,-0.08490913,-0.010264045,-0.6353446,0.014270207,-0.19733012,-3.658415,-0.026457833,0.23901081,-0.90469867,-0.2746951,-0.7059501,-1.0449189,-0.033985276,-0.090800956
-0.42393062,-0.39063126,-0.1314474,0.0029428068,0.07158472,0.018360933,-0.071229644,-0.55008936,-0.12321215,0.29850057,0.2327449,-0.27940354,-0.04933646,0.21674074,-0.20194909,0.03755811
0.2888908,-0.30390158,-0.061820846,0.07777445,0.0641464,0.012501851,-0.049983434,-0.58940905,0.07680299,0.2890968,0.20835887,-0.21455796,-0.055328954,0.12293129,-0.16096953,-0.07030319
-0.077666424,-0.051238704,-0.07069475,0.05254654,0.05308112,0.09154571,0.030799557,0.21140184,-0.056668576,0.36652958,0.23272353,-0.23737583,-0.04980638,0.05819306,0.21053408,0.050238285
-0.22573191,0.06703356,-0.10537585,-0.028787296,0.00031190796,0.08510109,0.031081721,0.33064687,-0.07747354,0.3800781,0.36446795,-0.2895399,-0.07889647,0.27195618,0.2095162,0.034489784
-0.077700585,-0.3859164,-0.0594477,0.046114914,-0.005279762,-0.16128232,-0.14578894,-1.9776067,-0.09150052,0.2194197,0.2572615,-0.18301195,-0.31624183,0.18081683,0.15668422,-0.073289044
-0.102709375,0.25483215,0.105467856,-0.091890156,-0.03106291,0.08583418,0.08185738,0.894983,-0.07323525,0.41932347,0.11789429,0.47616583,-0.012429041,0.19264325,-0.11626025,0.16992682
0.24320225,-0.33094364,0.061922185,-0.11807182,-0.3274252,-0.17125513,-0.13858008,0.44485494,-0.075535804,-7.350935,1.625231,-0.13378215,0.23162463,0.20875852,-0.15152954,-0.098620325
-0.11544247,-0.32770148,-0.031221204,0.055911124,-0.122102134,-0.16800004,-0.13116767,-1.915593,0.041722156,0.257004,0.2892428,-0.2870576,-0.27262264,0.1881812,0.12260721,0.099781536
-0.25769204,0.057881746,0.105508395,-0.13719876,0.10703555,0.038519587,0.031218432,0.84025794,-0.082452126,0.1556139,0.24920489,-0.1316838,0.54263175,0.15222818,-0.14776559,0.11459416
-0.48579097,-0.3565691,-0.14583395,-0.007739113,-0.021164063,-0.013404509,-0.11029808,0.32824144,0.34366673,0.38552612,0.16982546,0.005288841,0.17744954,0.19029191,0.19952194,0.04650319
0.31931564,0.3344848,0.09471318,-0.0887964,-0.04136782,0.09847513,0.08621693,0.83635193,-0.06576469,0.5641372,0.25525486,0.017448373,0.5385812,0.4619566,0.13682283,0.05847369
-0.16620743,-0.28071672,-0.030981168,0.0019829257,0.18049245,-0.06044785,-0.14710103,0.575572,-0.08167625,-1.9211631,0.3382176,0.05386053,-0.05224039,-0.55201304,0.1882213,-0.06829886
0.3342272,0.25894228,0.107964076,0.038185723,-0.046109654,0.11468227,0.086096205,0.72167605,-0.04938854,0.40333003,0.17888366,-0.30106428,-0.091624156,0.2167955,-0.16388626,-0.103100784
-0.04519125,-0.08057781,-0.0129979,-0.124440186,-0.6715292,-0.08112395,0.0060334243,0.4174037,-0.055360645,-10.482722,-0.1635908,-0.18314688,-0.025279332,-1.2244698,0.10698382,-2.1207135
-0.6547943,-0.37010798,-0.08541678,-0.16288511,-0.035507657,-0.049735676,-0.21271239,0.50609,-0.12005922,-2.4639773,0.110458426,0.1043644,-0.060506113,-0.5119511,-0.13402933,0.760107
-0.018692218,-0.04608669,-0.07345048,0.05524983,0.030735677,0.06886732,0.038920723,0.8967256,0.17260647,0.52646065,0.26020932,0.568714,0.22586516,0.38737598,-0.11698623,0.1271793
0.34536317,0.44946426,-0.0398568,-0.25589517,-0.031240767,-0.056151308,-0.1616813,0.6678338,-0.25283706,-3.6133204,-0.111279614,0.4392558,0.24160688,0.25562856,0.0940113,0.26275778
-0.0062933955,0.2538247,0.11969393,-0.0013243234,0.06519713,0.10174449,0.092951596,0.8799816,-0.052339826,0.37671688,0.50843215,0.2290963,-0.026084516,0.2982452,0.16439182,0.054088067
0.486832,0.34830487,0.11994101,-0.00619713,-0.051434703,0.17699909,0.072426766,0.2662642,-0.039200198,0.39081606,0.37210935,0.40912554,-0.046716068,0.13321567,0.07802,-0.09580122
0.33682516,0.37275064,0.11316185,-0.09110156,-0.04658595,0.093432575,0.0985992,0.7843567,-0.06453263,0.44515723,0.038586814,0.24057825,0.31311572,0.23835552,-0.12817568,-0.0969768
-0.29704145,-0.12546435,-0.040415358,0.05248596,0.15275492,-0.027046219,-0.051830463,-0.6071207,-0.061592467,0.27241305,-0.6787096,-0.31972042,-0.6995889,-0.5196622,-0.20439261,-0.029197093
0.17309217,-0.10714982,-0.0033975246,0.032053743,-0.6316609,-0.024688661,-0.17819212,-3.3914294,0.017443398,0.23483898,-0.8474033,0.052073583,-0.887367,-1.1484145,0.16726403,-0.08476512
-0.57877165,-0.36382055,-0.16584642,-0.03651111,-0.08762133,0.03133032,0.0070852498,0.7880534,-0.13752756,0.056874923,0.21153072,0.18098295,-0.044124547,-0.07246177,-0.1459534,-0.05431561
0.38775828,0.39232877,0.102852,-0.1023115,-0.11847456,0.24639504,0.11340272,0.7576527,-0.039714828,0.40204853,0.51294714,-0.405073,-0.07403363,0.10281672,0.1397666,-0.10973294
0.21122126,-0.11701728,0.0035418125,0.09131297,-0.21242946,-0.14005727,-0.112444274,-2.4242215,-0.02634384,0.2157921,-0.6629641,-0.22833651,-0.65581924,-0.56446916,-0.1743059,-0.05822119
-0.0953626,0.045837015,0.09662184,-0.005156477,-0.03211019,0.10474665,0.05715384,0.8524349,-0.058172405,0.25537643,0.198189,0.21151423,-0.04342281,0.06860023,-0.14715867,-0.08788113
-0.11190582,0.26425394,0.122780055,-0.0988075,-0.073806785,0.05897147,0.09056403,0.89259595,-0.06292561,0.34978744,0.27913323,0.31037405,-0.037394047,-0.06293397,-0.13084804,0.112123206
-0.3034335,-0.35572937,-0.087531075,0.003678054,0.08841675,0.015993003,-0.10303932,-0.60729057,-0.08767661,0.3261138,-0.16903892,0.46885803,0.38152254,0.21782076,0.09502884,-0.05621278
0.037956435,0.09114038,-0.0953355,0.07416566,0.14378807,0.028109629,0.027810384,0.8338327,-0.06737085,-0.03120575,0.16750285,0.18950592,-0.06234612,0.16133343,-0.09631003,0.1855204
0.41685188,0.56382066,0.10229452,-0.08475135,-0.010057127,-0.04849579,0.08203596,0.8824161,-0.053307652,0.4241116,0.14512597,-0.43058133,-0.091446795,0.2338757,-0.14163801,0.054907862
-0.041307256,-0.074690215,-0.08945345,0.033584666,0.075943775,0.08818609,-0.021675088,-0.1502648,-0.0608868,0.3186444,0.31621212,-0.24257451,-0.73945886,0.13987617,-0.17831528,-0.07236973
0.020105736,0.07269329,0.13568409,-0.025607223,0.09841149,0.057355616,0.016434405,0.8316634,-0.059020594,-0.18601996,0.23594446,0.3932396,0.5484863,0.23351067,-0.13794945,0.027610702
0.38875568,0.053859655,0.08632611,0.06397618,0.08058202,0.10153381,0.05863981,0.2283249,-0.05563016,0.3845842,0.18795726,0.53538173,-0.012294899,0.23157214,0.16982065,0.030297183
-0.08484473,0.22018181,0.0813174,-0.039111637,0.045318246,0.1500776,0.08950962,0.66619086,-0.03469918,0.39170203,0.2651428,-0.42874986,-0.5112567,-0.4576614,-0.16204879,-0.05920557
0.3587775,0.35458565,0.0046869977,-0.23256841,0.23476265,-0.045471787,-0.11098163,0.5316223,-0.021870332,-11.67205,-0.042650018,0.19530448,0.11066617,0.027348757,0.16040501,-2.128826
0.2188083,-0.1844234,-0.05450852,-0.035457645,-0.4942047,-0.11899305,-0.069086835,-2.6527243,-0.04348238,0.23812924,-1.1229072,-0.20501763,-0.44412526,-0.5214334,-0.15635952,-0.07167405
0.4005223,0.28166723,0.08372785,0.043031763,-0.07835729,0.13785292,0.12394332,0.8073072,-0.04253668,0.42753553,-0.17930312,0.6368581,-0.010747334,0.08177603,0.059725553,-0.120426975
0.302417,0.27390528,0.061491597,-0.119664915,-0.14098918,0.17299339,0.08170505,0.61816794,-0.04658115,0.38674885,0.21468446,-0.48715746,-0.060262315,0.237821,0.17027727,-0.09881883
0.14599977,0.0043855556,-0.10006533,-0.12891738,-0.5952526,-0.19664982,-0.14734025,-3.709647,-0.039019443,0.24423717,-1.3460441,-0.59994704,-1.1521612,-0.9973836,0.13020733,-0.079050146
-0.006699357,0.2698879,0.10467863,-0.078051075,-0.04794067,0.11146984,0.09150259,0.76206934,-0.060950655,0.45468086,0.05347912,0.5575807,0.53856605,0.2746906,-0.092699714,-0.12153098
0.0032476727,0.24981065,0.111821145,-0.07806496,-0.0076539353,0.08045113,0.08437725,0.8814972,-0.033104554,0.4386451,0.086228035,0.4798662,-0.0029715414,0.2222206,-0.16751422,0.02470078
-0.07699137,-0.019817362,-0.06617815,0.0796063,0.05162941,0.0816367,0.02265976,0.117934674,-0.05383048,0.34565318,0.2013468,-0.34900752,-0.07917889,0.14800525,-0.20010057,-0.07770338
0.3829775,0.39123225,0.11449426,-0.091937736,-0.051399164,0.12133284,0.10094927,0.80968636,-0.058954712,0.44573295,0.1170024,0.7333563,-0.022532206,0.28607962,-0.12011233,0.076096185
0.46437004,0.45952466,0.1270864,-0.08565697,-0.11351482,0.28908855,0.113783635,0.8788782,-0.038918663,0.3891034,0.5063397,0.46427906,-0.4803772,0.2946445,0.06913276,0.15814902
-0.12465073,-0.27360097,-0.04673315,0.06586342,-0.12821224,-0.16261019,-0.0645086,-0.91518277,0.0437452,-1.5396957,-0.06638909,-0.12563528,0.044589143,0.210306,-0.12210994,-0.06766972
-0.3170846,-0.071183346,-0.100610234,-0.055464715,0.047998525,0.044809826,-0.00877777,0.896211,-0.095295645,-0.014327078,0.14556219,0.2261789,-0.041917,0.16080643,-0.1454701,0.3466632
-0.19373298,-0.003629135,-0.06994291,-0.026829652,-0.0075643105,0.053756535,0.032217007,0.20114283,-0.07076566,0.37204647,0.21144517,-0.36714667,-0.06676038,0.14580308,-0.19098462,0.05378175
0.3407657,0.33939645,0.10275892,-0.070548065,-0.03635139,0.088662885,0.09299425,0.8407364,-0.066944264,0.60325783,0.21941192,0.010897417,0.8905515,0.40002957,-0.071498975,0.060097054
-0.21683206,-0.35844836,-0.10055726,0.050445825,0.05989849,0.0114524355,-0.06561875,-0.53900176,-0.093667045,0.30149904,0.27471012,-0.26636177,-0.13842452,0.012827848,-0.18502328,0.0558963
-0.26567903,-0.08869797,-0.10332031,0.023824226,0.15799457,0.09913515,-0.007783579,-0.2169275,-0.06754366,0.3089214,-0.11688526,0.47837096,0.65218985,-0.51516145,-0.12932372,-0.04223895
-0.09828696,0.23881617,0.09495056,-0.108659714,-0.02769029,0.08538953,0.072278894,0.62752354,-0.064093836,0.4563359,0.15785699,-0.26665485,-0.091042325,0.2440192,0.187086,0.05537226
0.22868903,-0.33549026,0.0034342099,0.08435239,-0.07054284,-0.13136992,-0.08453245,-2.4908571,-0.059030615,0.21994908,-0.8341914,-0.27516776,-0.08358884,-0.5331211,0.32058203,0.13207237
0.41810206,0.51603293,-0.039950807,-0.21944767,-0.055902857,-0.060929723,-0.13304193,0.6196179,-0.018854449,-3.679566,-0.2754331,0.15813012,0.25755143,-0.65453345,0.22554576,0.22827996
0.37647018,0.29319435,0.10777764,-0.018534312,-0.05996059,0.15886694,0.04435872,0.27778247,-0.04204571,0.37718937,0.38626492,-0.32909414,-0.06155824,0.2265231,0.10301411,-0.095087506
0.4065918,0.3093691,0.13088216,-0.10125311,-0.15603417,0.15753582,0.08374011,0.7279493,-0.047875967,0.3865142,0.5894708,-0.34983712,0.33687323,0.40440008,0.14856026,0.14271694
0.199204,-0.222646,-0.049944833,0.02851133,-0.5517877,-0.0010220789,-0.15616168,-3.4858525,-0.03695972,0.23671234,-1.3202028,-0.16469981,-0.41756284,-0.8787479,0.1988845,-0.07552133
0.035499975,-0.37478787,-0.023130411,0.08134058,0.04618488,-0.14814155,-0.15304305,-1.5865046,0.20023564,0.25536835,0.26486632,-0.31064093,-0.45301318,0.15422663,0.1736435,-0.074364066
0.32697466,0.3859792,0.10992795,-0.094061315,-0.13431147,0.20326124,0.09416003,0.7563873,-0.05389358,0.41865432,0.100971885,0.03386901,0.28545755,0.32043755,0.103886716,0.052046675
-0.21800375,-0.035426937,-0.06103008,-0.030291228,0.058415104,0.055009782,-0.0059338785,-0.14683531,-0.08534736,0.32995698,0.20171428,-0.3335995,-0.04510669,0.22060378,-0.21317105,-0.07209595
0.42649877,0.6408259,0.10639684,-0.07777969,-0.010063199,-0.027106425,0.09712315,0.9255781,-0.06334928,0.4527627,0.095864676,-0.10519152,0.25221846,0.2340337,-0.14253347,0.037944492
-0.24847484,-0.36357883,-0.07826995,0.032225706,0.08258069,0.01960694,-0.048774164,-0.6736777,-0.100015834,0.30883247,0.25159147,-0.1590289,-0.027289933,0.06460938,0.09526039,0.053950544
0.3994854,0.43220696,0.13396214,-0.090234846,-0.09397222,0.24003439,0.098471485,0.93189883,-0.05017062,0.3457265,0.53321713,0.2729092,-0.045501646,0.3839321,-0.11465486,0.046501778
0.4372511,0.47855628,0.031031545,-0.12273178,-0.04311525,-0.06769149,-0.0051216763,0.81379765,-0.026914844,-1.1556948,-0.017720783,-0.12534206,0.5458637,-0.69834095,0.4150936,0.08650784
-0.1803022,-0.37606797,-0.05441355,0.08152997,0.08713355,-0.103802696,-0.13387568,-1.0097605,0.19537857,0.27067295,0.2619806,-0.18165472,0.16302994,0.041367494,0.19725072,0.037108272
0.36213025,0.366586,0.12174256,-0.09633473,-0.06360821,0.116021715,0.09262617,0.8616968,-0.063444346,0.39503103,0.063240595,0.25566632,-0.05088688,0.32159075,-0.11165177,0.08596326
-0.010686442,0.24451272,0.09977827,-0.10185663,0.15211472,0.1512532,0.10311057,0.8880782,-0.054586206,0.39888826,0.14357595,0.25185135,0.22970727,-0.52807665,-0.12017256,-0.06604925
-0.21302752,-0.06641035,-0.060495514,-0.08616891,-0.016116748,0.05340173,0.031760346,0.5965641,-0.03392404,0.39111492,0.2029515,-0.35309,-0.096596465,0.2211586,-0.18743685,-0.07531966
-0.6087195,-0.41808417,-0.18369246,-0.070427544,-0.11214212,-0.037181135,-0.14294371,0.58164364,-0.12994657,-1.2711025,0.21248221,0.27840164,0.21293499,-0.10788215,-0.11978462,0.19498564
-0.043017667,-0.24150527,-0.033629335,0.063305885,-0.2339796,-0.11844021,-0.10466318,-2.3382008,-0.05202288,0.2531663,-0.59782404,-0.28753197,-0.15095532,-0.69961005,0.17287734,-0.041118775
0.3705866,0.29987347,0.11196338,0.054662734,0.05788933,0.069572225,-0.021584775,-0.14387916,-0.052645694,0.3676662,0.19678,0.51859236,0.0082628485,0.2056242,0.13104303,-0.09532114
-0.15623869,-0.31423792,-0.029715065,0.057633195,-0.13694008,-0.13528517,-0.108685836,-2.5143778,-0.052826855,0.214541,-0.68001574,0.19931091,-0.4186591,-0.5745151,0.24642307,0.3780032
-0.116401136,0.24635157,0.110065535,-0.10885087,-0.06341422,0.045938767,0.07921622,0.8184613,-0.049247436,0.32956523,0.39171252,-0.23088817,0.6123038,-0.07563775,0.12734789,0.045359433
0.32588652,0.21819597,0.032204304,-0.017256571,0.0728505,0.063615456,0.07880018,0.6296586,-0.0391758,0.39274544,0.23022382,-0.5689968,-0.073983416,0.028175257,0.117973424,0.05318497
0.340039,0.32769147,0.10588223,-0.07963951,-0.027888805,0.092653714,0.091649674,0.8301136,-0.06011796,0.44114313,0.12119438,-0.16662963,0.6568742,0.44937998,-0.11931375,0.03260603
-0.1940793,-0.33114555,-0.05936528,-0.0032241417,0.08635166,0.024604296,-0.022838866,-0.58977777,-0.052536443,0.31006005,0.27827412,-0.15913019,-0.059189525,0.04211892,0.2198266,0.06581883
0.3188538,0.32451752,0.10629968,-0.095804796,-0.047179278,0.11299752,0.08557179,0.75629246,-0.04168132,0.40842432,0.23104408,-0.09308633,-0.30900648,0.21188734,0.09309395,-0.11540768
0.13859798,-0.07210017,-0.02706093,0.043017216,-0.6318867,-0.101387165,-0.09383902,-3.1288939,0.0015850163,0.20823286,-1.3306514,-0.3501908,-0.8650087,-1.1975826,-0.19223422,-0.1045497
-0.10394071,0.21738693,0.058222014,-0.0898841,0.09726035,0.12141763,0.10908504,0.9668966,-0.030024232,0.4071115,0.513926,-0.18739033,0.9175476,0.08673172,0.118989244,-0.12124326
0.37837392,0.26621592,0.1003581,0.009314026,0.07535628,0.09628014,0.0902569,0.7163574,-0.04791687,0.3987642,0.20997828,0.23198721,-0.057129,0.26418993,-0.15807025,0.057726994
-0.3299692,-0.47946632,-0.12825085,0.042887837,0.08537929,-0.14561976,-0.1793656,-0.8921287,0.4185864,0.2979248,0.1838308,0.04402375,0.018183086,0.30175275,0.13729234,0.05692273
0.0136465635,-0.16958925,0.010308619,0.09229039,-0.32803082,-0.049144484,-0.028160779,-2.796205,-0.04784191,0.2137108,-0.9099088,-0.18310268,-0.36023495,-0.6381904,0.37272888,0.13194612
-0.46298903,-0.37244153,-0.11123136,-0.10823311,-0.087016314,0.0643327,0.018892894,0.77229494,-0.121495806,-0.2671219,0.044913623,0.24155356,-0.05141744,-0.05326485,-0.12966679,-0.00577402
0.31039935,0.3084822,0.068398006,-0.1284356,-0.05309828,0.106226265,0.08497447,0.71391463,-0.047617584,0.41270995,0.17626694,-0.6146039,-0.098870166,0.2584834,0.11187255,0.05267023
-0.25024357,-0.29939353,-0.09127414,0.044842415,0.06847528,0.077125505,-0.012988006,-0.19454154,-0.110015295,0.31579685,0.26528946,-0.21142595,0.13263862,0.24664468,0.23013301,0.096516035
0.025352951,-0.039935697,-0.082802095,0.06144957,0.04970006,0.15556486,0.044285245,0.2425653,-0.052224986,0.35228395,0.23423083,-0.21948129,-0.063234836,-0.4480981,0.19831198,0.10299249
-0.018272579,0.24858329,0.11453597,-0.09246724,-0.0819208,0.07839178,0.08277261,0.6992488,-0.049749944,0.42567602,0.24908827,0.015495504,0.23381254,-0.10524067,0.13238004,0.119215764
0.32719874,0.2542801,0.112206385,0.013378063,-0.046605896,0.10434902,0.08200414,0.7210795,-0.054415878,0.46941954,0.08762545,-0.20945157,0.32731885,0.44916564,-0.14600608,0.022556666
-0.19551928,-0.3319254,-0.10482734,0.04999452,0.009807007,0.04185291,-0.016009256,0.28284466,0.03821292,0.358438,0.23991027,0.6552918,-0.48380747,0.2292754,-0.13581653,0.5986824
-0.03124082,-0.3861361,-0.040503148,0.0876176,0.12104857,-0.11919312,-0.17101704,-1.4916021,0.11549895,0.2612988,0.28181028,-0.27559337,0.03613442,-0.49777943,0.15514858,-0.049155258
-0.09732176,-0.30731896,-0.05765139,0.07352068,0.08487153,0.013349648,-0.06561321,0.7922378,0.5240633,0.3806205,0.205127,-0.17912115,0.015012579,0.33146816,0.13529244,0.047146715
0.0021111947,-0.27185446,-0.019327555,-0.017227177,-0.027399695,-0.028487084,-0.00235762,0.4800869,-0.077678524,-1.6468189,0.4089795,-0.1694844,-0.35353783,0.29178846,-0.16965865,-0.11829362
0.4145979,0.50839037,0.06276834,-0.089210145,0.0733399,-0.053925596,0.05404479,0.97130734,-0.031570055,0.20074257,0.21171562,-0.29160023,0.62039757,-0.20416309,0.047312517,0.054836206
-0.017149286,0.28885326,0.11098925,-0.08508752,-0.0053034686,0.120760664,0.089607105,0.73898387,-0.05134036,0.41153196,0.48092678,0.5927768,-0.023923665,0.20996928,-0.14234161,0.12512125
-0.25573352,0.027310647,-0.10381045,-0.093692854,0.05118203,0.069622524,-0.029061979,0.11378326,-0.09557459,0.3789825,0.17985241,0.5085506,-0.02504482,0.23814811,-0.14587454,0.024090601
0.35360473,0.38634348,0.093085825,-0.09869188,-0.11902406,0.22805783,0.088170834,0.7181652,-0.045505535,0.39613453,0.22146322,-0.34208298,-0.06998269,-0.01070616,-0.17103924,0.07070064
-0.21886991,0.033739544,-0.09856514,-0.104532816,0.053654518,0.042638607,0.034624573,0.22363462,-0.09287047,0.37528065,0.17288414,0.021326866,0.2884461,0.22707108,-0.20142445,0.06624811
0.29740784,0.32170448,0.08980987,-0.09882695,-0.055558324,0.10235463,0.08047945,0.71611655,-0.049614597,0.42281586,0.20294991,-0.31957158,-0.07648597,0.14593688,0.15212344,-0.0981858
-0.011707737,0.24390915,0.09140708,-0.09739621,-0.07657039,0.10909208,0.06746736,0.6696337,-0.059596613,0.45732683,0.15715723,-0.30210918,-0.07636149,0.13789734,0.15019147,0.11119948
-0.013042087,-0.3405001,-0.049664695,0.09763594,0.090567075,0.020694207,-0.04380512,-0.5199501,-0.10228203,0.2880227,0.24748917,-0.2862116,-0.026640844,0.27061135,0.18768607,0.039419197
0.15589264,0.095298804,-0.018426653,0.026681732,-0.6481218,-0.11108378,0.062363487,0.6181544,-0.053653583,-3.1652,0.081793875,-0.0023155666,0.3576631,-0.56662357,0.32688862,0.29432002
-0.059876665,-0.05386623,-0.08678714,0.025750961,0.085149154,0.024189038,-0.031687856,-0.14756931,-0.06379507,0.33358666,0.2898643,-0.06875122,-0.06049127,0.23199016,-0.2217568,-0.07717821
-0.2325418,-0.09700114,-0.07614764,-0.09708847,0.13540423,0.1341887,0.07675815,0.93633306,-0.056395937,0.23672315,0.20751096,0.15672144,-0.086150855,-0.123152666,0.20502573,-0.07417419
0.31871068,0.2501838,0.11057362,0.02733728,-0.03901816,0.055931356,0.020840188,0.71102774,-0.053435884,-0.444848,0.22098875,-0.18667379,0.21455902,0.302482,-0.1421594,-0.0038139867
