PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI
0.015804647,0.15312628,0.028075738,0.016765513,0.50681376,0.15078983,0.04782567,1.8931155,0.15410662,-0.011238672,0.17902206,0.13392588,0.14489669,0.29872856,-0.11939264,0.011132611
0.009566208,-0.08275504,-0.0068109315,0.013196185,-0.12861136,-0.03049774,-0.07116742,-0.907193,0.030316716,-0.013581496,-0.08438644,0.1968757,-0.040265065,-0.11565882,0.27717552,0.0002561976
0.05032903,0.031393807,-0.019516371,-0.0377188,-0.48410875,-0.013054068,-0.08970957,-2.2451732,-0.12023271,-0.014883791,-0.32738787,-0.1488674,-0.052204516,-0.26275873,-0.083900265,0.0007013276
-0.1560201,0.17437176,-0.052552246,0.017686205,0.5139293,0.14821893,0.032981373,2.4221587,-0.23112474,-0.01215185,0.303579,-0.037427288,0.36498448,0.6052581,-0.19893552,0.011303331
0.029966328,0.06252568,0.009526924,-0.005669871,-0.30587867,-0.058439173,-0.09418959,-1.4874429,-0.020343853,-0.013049246,-0.30417478,-0.770576,-0.047068134,0.13054462,-0.23757482,0.0016797277
0.0241075,0.062329978,-0.054153517,0.016203243,-0.5198243,-0.016074711,-0.06936524,-2.4377706,0.051698662,-0.015767043,-0.37615266,0.285168,-0.062510654,-0.4953036,-0.21034314,0.0011824145
0.016643304,0.06706111,0.045907672,0.022717997,-0.3127555,-0.0045669912,-0.05985379,-2.122364,-0.10356706,-0.015238738,-0.31316197,0.090322815,-0.051808923,-0.30655894,-0.07609584,0.0007308521
0.0059699165,-0.24220753,-0.038476728,-0.032244537,-0.14834724,-0.07851261,-0.06665185,0.99983263,-0.0762393,-0.014858921,0.19452038,-0.8272295,-0.06579108,0.08442675,-0.18440782,0.0046736007
0.0558168,0.18261924,0.0417144,0.019026384,0.39400986,0.12644742,0.002769103,1.7250656,-0.17341174,-0.012359068,0.15920638,-0.030225415,-0.0030160372,0.216183,0.45488334,0.00711205
0.001367336,0.15958387,0.004257944,-0.047072314,0.29689357,0.07030144,-0.010111444,1.911373,-0.19523516,-0.015756506,0.056897998,-0.009980159,-0.035479542,0.1879092,0.19382107,0.004980298
0.0090137515,-0.15472004,-0.0076066074,-0.038917072,-0.19275093,-0.013481705,-0.04619742,-0.911302,-0.04621325,-0.015129462,0.121482246,-1.0394018,0.060747813,-0.110337414,-0.17593692,0.0006332895
0.011294986,0.058998846,-0.0022015525,-0.039715104,-0.5705721,-0.15137953,-0.16842331,-2.850863,0.03262457,-0.017338589,-0.50256693,-0.21907395,-0.062086463,-0.26970446,-0.17725831,-0.00020528841
0.02742655,-0.14370976,-0.015136904,-0.00023454256,-0.11190855,-0.08799621,0.13716324,0.5321632,-0.058317345,-0.012369878,-0.033887956,0.039884258,-0.05635602,0.20831487,-0.10453078,0.0034039991
0.018156974,-0.11306536,-0.020214768,0.007984181,-0.15284613,-0.030204995,0.103736,-0.7363167,0.07070909,-0.011437744,-0.16018355,0.25608963,0.10919383,0.15210962,-0.17252116,-0.027214453
0.0792406,0.24043854,0.08478992,0.032563094,0.47402096,-0.09397396,0.07973152,3.3018394,-0.40243456,-0.030049734,0.14881979,-0.23735107,0.07037848,0.44922525,-0.33337048,0.010075809
0.07398799,-0.19692089,-0.02334751,0.017911397,-0.08426867,-0.0737571,0.067036904,0.7050454,-0.0785259,-0.011823747,0.12710387,0.0067072823,-0.05677923,0.26177827,0.022904873,0.0030734413
0.022587974,0.037714913,0.015196129,-0.013178287,-0.46697414,0.094103605,-0.13018993,-2.4657793,0.022394447,-0.01557334,-0.40228835,0.37040293,-0.059035745,-0.3426524,-0.0656049,0.0005039995
0.12478693,0.2889377,0.09560422,0.035672776,0.45727524,-0.071466394,0.07903368,3.5040538,-0.42554903,-0.030206064,0.2430242,-0.16072406,0.13111234,0.5282602,0.16254519,0.008760486
0.20232664,0.45220518,0.16754699,0.042412434,-0.35247883,0.13144065,0.041306272,3.7485425,0.22753233,0.5474847,0.60096824,-0.35051653,0.20566507,0.19710597,0.02899174,0.008666352
0.017716894,-0.09203228,0.027677244,0.010957748,-0.074742526,-0.015472579,0.030873902,-0.98330736,-0.07631426,-0.011851387,-0.21849824,-0.07023921,-0.037694726,0.18465273,0.0042860853,0.0010060332
0.031936247,0.26119775,0.08370395,0.027439559,-0.082440354,0.040796988,-0.17455079,1.4102651,0.13284592,-0.0134494435,0.19707625,-0.22161987,-0.07543313,0.4084222,-0.0057812356,0.006773568
0.19575626,0.36079708,0.1447869,0.009468611,0.33283278,-0.07714191,0.10130375,3.5661037,0.2006561,-0.03217961,0.2839633,-0.10476623,0.15570012,0.5266581,0.5061514,0.0020854436
0.041665215,-0.19075897,-0.04643152,-0.004210577,0.3651233,-0.04249947,-0.10330327,1.0241315,0.099167414,-0.008714887,-0.128242,0.0024366607,0.03560233,0.19054314,0.051374193,0.0037621686
-0.0020608383,0.18872225,0.027025523,0.011943783,-0.3759265,-0.029502522,-0.09688907,-1.0917943,0.08045177,-0.012501243,0.28538236,-0.9210688,-0.06878448,0.31889734,-0.13868143,0.0020950732
0.08749712,0.16392887,0.062305637,0.06103273,0.38878074,0.15126482,0.023540404,2.0092516,-0.14688894,-0.0115461815,0.23845565,-0.05370642,0.07860759,0.30880052,0.14688385,0.009333283
0.032099687,-0.054598745,-0.002229189,0.012748269,-0.16574405,-0.03347518,-0.09915522,-1.0689889,0.01562937,-0.015540107,0.19890472,0.19391042,-0.055437565,-0.29275668,0.24279986,7.556323e-05
-0.24071215,-0.21535718,-0.10017019,0.036246065,0.3095225,-0.002254221,-0.10393818,1.143897,-0.07821805,-0.009662036,0.087298706,0.08846806,0.11827163,0.18297388,0.11714369,0.009873142
-0.031742115,-0.14961198,-0.031207785,0.014882615,0.10697194,-0.06109566,-0.017996501,0.21405274,-0.056820076,-0.010064012,0.058129724,0.10264317,0.038022064,0.25891778,-0.06448347,0.002497956
0.0039204634,-0.09822637,0.0019565544,0.0030456288,-0.1327866,-0.041341938,-0.11747516,-1.3272736,0.022674302,-0.010049379,-0.26111636,-0.00826581,-0.038721237,0.23086421,-0.17840438,0.0010725363
0.21491228,0.36960602,0.15602334,0.041482646,0.39301768,-0.062397826,0.11453881,3.3987272,0.21816295,-0.03214598,0.74517316,0.0026346315,0.3810072,0.41793588,-0.2946767,-0.016533304
0.22292976,0.40271932,0.15525295,0.03104665,0.3793845,0.110172346,0.12069773,3.7121956,0.19474237,0.45705238,0.18445642,-0.011492269,0.29800195,0.08474968,0.5659663,0.0079319645
-0.059768848,-0.19384702,-0.03479873,0.020492958,0.4155541,0.10819575,-0.008778944,1.9252577,-0.034048934,-0.013705239,0.02879788,-0.029334353,-0.03051605,0.18317159,0.34613633,0.0072942222
0.0033156734,-0.012026143,0.037799027,0.0084000975,-0.07489141,-0.005724572,0.06003143,-0.9758207,0.051595975,-0.013396657,-0.110135585,-0.0009702066,-0.04236782,-0.11779809,0.016255656,0.0004355425
0.027719464,0.06865682,-0.0065702144,0.00472497,-0.4036425,0.1587118,-0.045548726,-2.116672,0.030069256,-0.014708331,-0.1044674,0.31867734,-0.047449645,-0.28049368,-0.10208712,0.0012276181
0.033066664,-0.08998153,-0.014668483,0.014212092,-0.098543234,-0.025954453,0.21111818,-0.09816746,0.011605811,-0.012916062,-0.12887076,0.062341675,0.08160166,0.076899365,-0.07835847,0.0012371092
0.04198076,-0.14546466,-0.05886831,0.0047843833,-0.070994735,-0.056889605,0.10970734,1.411137,-0.053631112,-0.015661625,0.12917888,-0.16880916,0.12725969,-0.1314142,-0.20416975,0.0061465176
0.070039116,0.16571999,0.03080159,0.038389344,0.11483592,-0.017122526,-0.058075115,1.6573967,-0.17590892,-0.012260552,0.21314827,-0.02135214,0.045299526,0.24399464,-0.07042069,0.010616578
0.02149981,0.029041305,0.0112793315,-0.02963477,-0.5291007,0.15774967,-0.10535084,-2.375856,0.021028312,-0.015650611,-0.45380738,-0.12677526,-0.053580523,-0.3123515,-0.0693996,0.00032261858
-0.004641914,-0.18010634,-0.03056873,-0.015976015,0.097540244,-0.07223052,0.10555621,-0.26339597,-0.057424363,-0.0136707295,0.18831268,-0.2658865,-0.06099874,0.059399262,0.034442514,0.002112265
-0.013880488,-0.2416752,-0.047103193,-0.051500067,0.3272284,-0.11312762,0.007864035,0.86277765,-0.07810087,-0.011678787,0.18421337,-0.78895277,0.13666663,0.030363835,-0.13511015,0.007990593
0.03170031,0.058079615,0.0423656,0.00744041,-0.3352753,-0.03795777,-0.053436548,-1.6127262,-0.13152456,-0.014134476,0.29370606,0.17734407,-0.06399504,0.3926953,0.039667096,0.0013273191
0.017382776,0.15285446,-0.019075422,0.02037764,-0.517984,-0.021320386,-0.07405061,-2.172587,-0.14921223,-0.011303806,-0.28518325,-0.18072625,-0.05073306,0.44372305,-0.14555441,0.0016760671
0.20534995,0.36242294,0.12942292,0.0058663026,0.4320838,0.090838745,0.10907096,3.3043728,0.19306955,-0.035450544,0.2097483,-0.09245332,0.3997915,0.23875216,0.10167147,-0.014242431
-0.004014759,0.17833474,0.029610159,-0.032090396,0.29777277,0.04132076,0.00850463,2.051884,0.11654285,-0.015488142,0.15478896,-0.010277633,0.10044744,0.19008106,0.34092945,0.0060345484
-0.0018220996,0.17159922,-0.043676227,-0.07581104,0.38134274,0.10935028,0.034074713,3.0137115,-0.1981525,-0.03336083,0.18045183,0.0085697835,0.09326785,0.19055012,0.5346872,0.0055716694
-0.25879598,0.04342076,-0.025179826,0.021105796,0.5227345,0.11657642,0.02946076,2.309013,-0.14556094,-0.0132914325,0.10157192,-0.13153824,0.47074127,0.22282097,0.0076676286,0.016747754
0.0016532767,-0.031192454,0.009665833,-0.013011311,-0.12968363,-0.04449064,-0.08770908,-1.1432893,0.052155133,-0.0135616,-0.10739361,0.04151298,-0.039229613,-0.27897656,-0.096785165,0.00069698435
0.016264845,0.011065095,0.016209703,-0.01387389,-0.47588742,0.22768843,-0.15795416,-2.4577658,-0.13925184,-0.015385939,-0.16989945,-0.19431166,-0.052940845,-0.33705312,-0.14186408,-6.199345e-05
-0.08053596,0.35822248,-0.0030708723,-0.0043084323,0.29387322,0.06535884,0.052835383,2.98246,0.1360199,-0.029732011,0.09984404,-0.08107478,0.0102491705,0.29392552,0.31614423,0.0038542338
0.01697059,-0.052363142,0.010098971,0.004483467,-0.175946,-0.06080895,-0.10797122,-1.1834759,0.039864343,0.47756007,-0.24372716,-0.0015166769,-0.042191915,0.097337514,-0.18379684,0.0006834633
0.021895127,0.01730209,0.045937754,0.0060065403,-0.22386079,-0.029430712,-0.04334033,-1.9460363,0.03380345,-0.015067653,-0.29149592,-0.18327187,-0.043896955,-0.30756167,-0.13879403,0.00027300997
0.027004901,0.2066995,0.06681274,0.008186235,0.41129297,0.10638318,0.04426408,3.5963898,-0.20660172,-0.028112866,0.51149803,-0.09077233,0.083323576,0.55745935,0.51620233,0.008211035
-0.00580433,-0.041312262,0.04126647,-0.022935573,-0.116252564,-0.02104059,0.054444823,-0.9226877,-0.08287136,-0.013475063,-0.088787585,-0.5265713,-0.039866213,-0.15215674,-0.17566429,0.00084300863
0.043182507,-0.13485011,0.015190113,0.0034654273,0.38297725,-0.097417206,0.057171356,0.5334978,-0.05597071,-0.011939483,-0.1089118,-0.2845091,0.17131649,-0.27243412,-0.17797379,0.005877009
0.01899659,-0.08640685,0.008893218,-0.018839788,-0.13846847,-0.03407724,-0.080975324,-0.80406606,-0.0082539385,-0.0148364,0.12696016,-0.09224819,0.0811574,-0.33859748,-0.10336671,0.0007349807
0.015565276,0.029075008,-0.018074865,-0.026154956,-0.49765107,0.11900373,-0.09225958,-2.619487,0.03716753,-0.015838493,-0.4478553,0.10939277,-0.0669241,-0.6492321,-0.08673588,0.0003020511
-0.11209968,0.18026547,0.048691362,-0.021336542,0.43187854,0.07547139,0.059737936,2.21695,0.14491966,-0.012714754,0.6079298,0.063100584,0.4734735,0.33459473,-0.14942126,0.015375
0.026395757,-0.14577232,-0.037537955,-0.017676884,0.3162551,-0.0659372,-0.09269985,0.9692039,-0.05775506,-0.00875774,0.109003946,0.02584583,-0.045111958,0.356986,-0.1685091,0.0058887964
0.053624414,0.20608245,0.030571256,0.018750515,0.37999308,0.030606745,-0.1552743,1.6816235,0.15709311,-0.010138591,0.08262901,0.0022087586,0.0247644,0.49876076,0.16847645,0.010931783
-0.054617472,-0.100952655,0.018176686,-0.018124416,0.36404002,-0.10606862,0.087310754,0.03910739,-0.038708128,-0.0111871315,-0.101517975,-0.17859116,0.12075301,-0.3027638,-0.0531538,0.0020020746
0.01823905,0.04725739,0.001077604,-0.01533135,-0.48209402,0.20119157,-0.14617713,-2.5079813,0.02709554,-0.015496409,-0.62507683,0.35927063,-0.06179138,-0.31806448,-0.1572755,0.00040322903
0.042750746,-0.18082981,-0.034746625,0.032938637,0.32951516,-0.10214551,-0.06910327,0.5841369,0.094971366,-0.008934107,0.056888804,0.1104654,0.05259055,0.26093414,-0.13343889,0.0032512972
-0.012036759,0.1428718,-0.039262276,-0.01787556,0.33248234,0.057942823,0.035376925,2.1336422,0.112137236,-0.012964168,0.17822625,-0.03542541,-0.038608003,0.5121406,0.46853837,0.0073161507
0.0014265539,0.18322226,0.0046013016,-0.019806935,0.39024177,0.06550109,0.051798392,2.1683428,0.1542395,-0.012666087,0.11538624,-0.04997803,0.12097884,0.63713133,0.119610034,0.0063261604
0.0102638565,-0.08069505,0.03969549,0.015745843,-0.18314387,-0.039736964,-0.0525482,-1.130267,-0.08844693,-0.013813613,-0.14868042,-0.009349065,0.13224775,-0.3087516,0.245586,0.00041639688
0.0075082504,0.07532348,0.040376645,0.045840643,-0.30235565,-0.022067698,-0.054880396,-1.3069633,0.097903796,-0.015552651,0.097219914,0.19248441,-0.05460945,-0.3109078,-0.20564634,0.0011172794
-0.0011697833,0.18151723,0.01345712,0.00056763884,0.30215845,0.067420065,0.027554346,2.234052,0.14945643,-0.012558641,0.09648152,-0.039000347,0.05923645,0.6053106,0.38538703,-0.018327923
0.019281754,-0.017474083,-0.00855392,0.034768496,-0.44772208,0.15582053,-0.06510672,-2.2881382,0.016836299,-0.015506365,-0.35132122,0.057590816,-0.05073951,-0.3073028,-0.054782085,0.0005156039
0.06633354,0.21260455,0.05725963,-0.0025784236,0.39563882,0.14295566,0.07083217,1.9927263,0.11890292,-0.0113041485,0.026766043,-0.00036845735,-0.03486259,0.5942886,0.50111324,0.006612448
0.01382009,-0.091051504,0.013648244,-0.010031714,-0.12118779,-0.02240955,-0.042761747,-0.68622166,-0.021905385,-0.01430702,0.1472858,-0.13317849,0.0634575,0.0745328,-0.21874079,0.00044323332
0.27136022,0.40824193,0.16004007,0.009942012,0.3580102,0.1221271,0.13080174,3.4681196,0.18814068,-0.028107576,0.69186354,-0.0072781215,0.093595415,0.42573047,0.4490751,0.00848668
0.009798991,0.048792064,-0.00211721,-0.036690976,-0.5216402,0.12345871,-0.12976667,-2.480203,-0.13900878,-0.015348219,-0.41874132,-0.19349721,-0.05554158,-0.11600266,-0.16912362,0.00050352793
-0.07960481,-0.2513351,-0.0058484417,-0.12777494,0.42610407,-0.038071733,-0.13951638,2.9311476,-0.20237146,-0.026637565,0.106501065,-0.49679565,-0.014081445,0.20861834,-0.064288884,0.010286664
0.04466171,-0.2572483,-0.072439805,-0.047693696,0.33707258,-0.080525644,-0.07935999,1.3072964,-0.0795992,-0.009991388,0.1264175,-0.8069794,0.13569331,0.11210912,-0.19018437,0.009652063
0.15126656,0.2853022,0.074070685,0.0062219016,0.34235486,0.123051435,0.066355735,3.2539406,-0.41150758,-0.027621876,0.22989626,-0.06562508,0.24263883,0.42605436,0.57001555,0.0088859545
0.028754082,0.17883287,0.041771255,-0.009723371,0.47364888,0.053369194,0.0038773874,2.3509657,0.14957525,-0.014605233,0.16238609,-0.046947785,-0.066687666,0.33191743,0.08646719,0.0024510354
0.019495327,-0.08470247,-0.034118246,8.89691e-05,-0.13498071,-0.01724558,-0.008262725,-0.8062788,0.011889819,-0.013129176,-0.070528634,0.21186905,-0.037903253,0.05251354,-0.15863378,0.0008465052
0.08013764,-0.031303484,-0.009520056,-0.0042365836,-0.45503604,-0.00617197,-0.082578175,-2.4069958,-0.10830816,-0.014953271,-0.04325793,0.1748789,-0.063580394,-0.6462703,-0.04958062,0.00078209897
0.019218812,-0.017644761,0.02154339,0.009081345,-0.25813952,-0.028042968,-0.027203912,-1.7059456,0.07990699,-0.014528184,-0.13026816,-0.11670469,-0.05092549,-0.26258543,0.17759286,3.2322838e-05
-0.11738825,-0.14695762,-0.04615821,0.027449718,0.27926674,-0.023201142,-0.09414854,0.68626803,0.09733565,-0.009287033,0.19868399,0.065241,0.11516076,0.2099169,-0.028342966,-0.071775034
0.0897356,-0.2354712,-0.023291629,0.034479488,0.45992017,-0.011844342,-0.1307985,3.4174082,-0.21704179,-0.029715946,0.19747056,-0.1520056,0.0075583723,0.23220114,0.21568285,0.0062657185
0.036262315,-0.010748843,0.036121864,0.006889639,-0.22539975,-0.047970615,-0.05436496,-1.7065164,-0.13618545,-0.015497315,0.33699417,0.23029478,0.18650372,-0.11539386,0.11316174,0.0013579715
0.044958584,-0.03056951,0.019654011,0.013665883,-0.12555093,-0.040823404,-0.07599604,-1.1662999,-0.07296303,-0.013909748,-0.07531494,0.23392867,-0.046635885,-0.39270473,0.31812486,0.00039524544
-0.19457063,-0.14795552,-0.048562426,0.04521768,0.46299022,-0.02757711,-0.04125691,1.3989663,0.10690304,-0.011286584,-0.11614341,0.0547531,-0.041141536,0.17476639,0.21633841,0.0034213378
-0.007928464,-0.09042808,0.029657831,0.006264715,-0.10676062,-0.031126516,-0.04949506,-1.0590204,-0.0806375,-0.009899443,-0.23256357,0.246788,0.01642637,0.29277262,0.1677854,0.0013266059
0.0021540532,-0.03248034,0.009097633,-0.0017004425,-0.13936011,-0.046976943,-0.06700187,-1.2885573,-0.09120435,-0.013599401,-0.06478739,0.24250785,-0.044197775,-0.2812083,-0.09886543,0.0008869186
0.013022875,0.033627424,0.02182442,0.02356688,-0.39777192,0.18998377,-0.06767379,-2.201672,0.13081637,-0.014814255,-0.07990443,-0.137036,-0.051689774,-0.25039062,-0.051868886,0.0005616143
