PD,ED,LSI,AWMSI,AI,CONTAG,SHDI,FP,GP,WP,FVC,ECV,BP,POP,GDP,UEI
0.022597723,0.22766101,0.036652785,-0.15131243,-0.11706338,1.1351037,0.35282505,0.0012028578,-0.043202687,0.44964308,-0.28340137,0.003588545,0.26171917,0.5920082,0.22144537,0.11903135
0.012285248,-0.111943774,-0.023425201,0.06905597,0.0065604835,-0.45193377,-0.17344007,0.0142523255,-0.028873207,0.25748515,-0.72508633,-0.07761613,-0.520524,0.38278207,-0.09451348,-0.24920712
-0.016497694,0.18727013,-0.020421041,-0.13401763,0.36812016,0.70130426,0.20919272,0.025041362,-0.06167445,0.4022868,-0.78966874,-0.18508404,-0.055260498,-3.0590444,0.15445437,-0.08900308
0.020609863,-0.21416977,-0.01241813,0.09834139,-0.0050804927,-1.0642021,-0.14189337,0.018033754,-0.028305072,0.14260802,0.16820739,-0.0066846083,-0.4005726,0.489464,-0.031290393,0.14834166
0.029058889,0.20587373,0.0076113977,0.1467596,0.013260202,0.6397611,0.28954792,0.01969404,-0.03138638,0.3891057,0.11888328,-0.0035524473,0.2187312,0.4994303,-0.06770316,0.007055264
0.017251888,-0.23246862,-0.014507224,0.0780192,0.0111663295,-1.2739214,-0.1230825,0.014208739,-0.030295039,-0.30385935,0.19729996,-0.015200646,-0.13094135,0.77980554,-0.0061845626,0.13296017
-0.016315417,0.15387508,0.0011359416,-0.139745,-0.25694123,0.70034975,0.15580423,-0.14567223,0.3367955,0.3009859,-0.9853144,0.14167555,-1.2006613,-4.5790296,-0.09043259,-0.13405235
0.022542758,0.2608949,0.011476165,-0.13308062,0.19426733,1.0626383,0.32724422,0.0109340465,-0.031628232,0.36418608,0.12926137,-0.053364716,-0.667459,0.53178054,-0.027061757,0.09133357
0.028652074,0.0100418385,-0.0042661214,0.11150703,-0.021994753,0.49157256,0.11555011,0.049516592,-0.039244037,0.45488536,0.12836695,0.043147873,0.22632718,0.55540156,0.19875285,0.015237715
0.019231955,0.15266916,-0.017805029,0.2059795,0.2524956,0.65273136,0.2985916,0.007640315,-0.031200798,0.35640863,0.13822691,-0.05859825,1.2363222,0.60026413,-0.031269465,-0.031632125
-0.012308528,0.0073349075,0.031650312,0.13332427,-0.25762638,-1.885018,-0.88965786,0.014595332,-0.03394414,-3.3804407,0.26386538,0.010127354,-0.54499614,0.6723097,-0.13683635,0.2051819
0.018298943,0.19307198,0.033774123,-0.16480434,-0.02204633,0.62603724,0.23317786,0.004990021,-0.03700535,0.30800274,0.09477471,0.050621465,0.28845844,0.5360024,-0.026217569,0.023590578
0.022430703,0.06270993,-0.030968238,0.11870807,-0.020676102,-0.48441646,-0.20109315,0.007595953,-0.029142506,0.19872402,0.14871095,0.028648518,-0.16930233,0.47198945,-0.07518328,0.12918167
0.017789986,0.13447157,0.013353281,0.074566394,-0.031900335,0.49306682,-0.06541592,0.004656915,-0.03223755,0.28177252,0.10406946,-0.009448197,0.80071694,0.583163,-0.03557287,0.075208575
-0.061383132,-0.070324935,-0.01203051,0.052449085,0.012299186,-1.5980022,-0.12809542,0.009484854,-0.027884318,0.00847752,-0.7404102,-0.11638242,-0.32945096,0.48309144,-0.06338233,0.17226034
-0.08768351,-0.091294155,-0.029241322,-0.053208236,-0.013730118,0.39333287,-0.0455418,0.033955246,-0.037367783,0.24672122,-0.72763956,-0.02174325,0.12749524,0.49388686,0.15616572,-0.16044338
0.018005699,0.21467716,0.010773071,-0.06251076,0.19049555,1.2013558,0.3674135,0.0076630535,-0.036972158,0.41176042,0.13211471,0.05697824,0.256311,0.5490219,-0.040928513,0.0628578
0.022616152,0.13622038,-0.029178504,-0.15171923,0.03174709,0.62677157,0.2433722,-0.012208436,-0.037983533,0.35183436,0.10946339,-0.002955097,0.28511208,0.54276085,-0.046584297,0.09917565
0.024853224,0.13333383,0.03425675,-0.1846373,-0.012266949,0.6497043,0.23912695,0.006963091,-0.040475532,0.4122156,0.11846004,0.050637666,0.037152927,0.49252298,0.19668114,0.11290764
0.016826253,0.24753846,0.030477053,-0.122055866,-0.119825095,1.0741256,0.33974823,0.0058577596,-0.03840989,0.34284893,0.11203485,-0.0036149574,0.304574,0.575974,-0.03456053,0.08257296
0.017128449,0.16511254,0.037266213,0.13766831,-0.013600936,0.74972916,0.3043538,0.0022770688,-0.0323352,0.35886666,0.08475633,-0.02116368,0.77527654,0.6260607,-0.050643433,0.026721934
0.02234055,0.21157233,0.010447883,-0.038600165,0.17294897,1.1881654,0.34843162,0.008317806,-0.034630366,0.3868503,0.100759506,0.06484643,-0.21721786,0.5999085,-0.033856105,0.09215967
0.020487774,0.2596093,0.027097352,-0.12669043,0.17623663,1.0197623,0.3223815,-0.0070092026,-0.039205655,0.42092323,0.13277675,0.042568058,0.28327766,0.53119653,-0.03895317,0.06979087
-0.060237866,-0.4495233,-0.03844589,-0.2267131,-0.106841356,-2.7363458,-0.5136636,-0.004654869,-0.18040836,-3.0470262,-0.7955096,-0.033797294,-0.22725298,-5.241505,-0.06585491,-0.90369445
-0.020179272,-0.5384165,-0.013592772,-0.0840616,-0.10242284,-2.0389683,-0.30829674,0.011598908,-0.17181592,-0.7683409,-0.18290105,-0.32496357,-0.12117797,-5.03746,0.038837332,0.42524233
-0.024124805,-0.44858903,-0.021003978,0.11319187,0.02014615,-1.5823243,-0.28031614,0.032832302,-0.031123275,0.3756699,-0.60952795,0.0395929,-0.62677807,0.17226356,-0.08973574,-0.0014265663
0.023921952,0.14126636,-0.016633188,0.08833649,-0.014572383,0.5273696,0.108426146,0.055978384,-0.03723941,0.43989354,0.098741665,-0.0075864587,0.30468372,0.5471742,-0.06932962,0.097977646
-0.026567519,0.14517036,-0.016907547,-0.14098787,0.19101854,0.7419193,0.2877742,0.011052926,-0.034956317,0.3647248,0.12624356,-0.082110755,0.3023796,0.54132104,-0.017859709,0.06346399
-0.0016052913,-0.46958816,-0.0022678312,0.09283358,-0.016436182,-1.609257,-0.37674266,-0.15599369,0.12270322,0.42798996,-0.73088497,0.19014196,-0.9453161,-2.9288216,-0.044602577,0.049108393
0.023881346,0.22798535,0.03091215,-0.13702019,-0.1384718,0.886107,0.28237134,0.0058795433,-0.03500411,0.37595943,0.10559196,0.011748704,-0.04936201,0.5968815,-0.07205646,0.09973424
0.020539362,0.27779216,0.026237916,-0.10250241,0.2461977,1.1075237,0.33354077,0.0099870125,0.19889912,0.45597365,0.13386787,0.044569276,1.2687343,0.55333936,-0.054190475,0.0429995
0.019632418,0.24698868,0.029186089,-0.122925565,0.16016492,1.0522004,0.3307485,0.008637072,-0.037709437,0.40212023,0.08636388,-0.038004488,0.264434,0.5622028,-0.032477558,-0.014140787
0.022389062,0.019085864,-0.017321233,0.07408956,-0.0011205061,-0.40582365,-0.19238943,0.008814596,-0.03248129,0.31888223,0.14098848,-0.013109485,0.19938679,0.021299476,0.16808322,0.1508516
0.024167292,0.28895926,0.04825662,0.10537861,-0.004997217,1.0626377,0.44767314,0.00549657,-0.02990662,0.36926574,0.050787933,-0.012617089,-0.06417158,0.5813243,-0.013736453,0.0935229
0.018818464,0.25562444,0.027155064,-0.12952931,0.20250764,1.0188092,0.32567805,0.009496054,-0.038087357,0.3804053,0.10371382,-0.027007578,0.27164784,0.5338557,-0.035772983,-0.09005955
0.024993673,0.24731168,0.027001843,-0.122304976,0.1901749,1.0059686,0.32182667,0.00883881,-0.038140763,0.41767558,0.09763311,0.05334088,0.18734929,0.5328098,-0.0428124,0.07947723
0.017659107,0.14660937,-0.025584016,0.09868093,-0.021317985,0.7210402,0.13411203,0.0009802489,-0.033489224,0.31949258,0.09011445,-0.095449634,0.29898137,0.64161384,-0.031924855,0.025515525
0.018516665,0.20796007,0.028980909,-0.16964033,0.011613196,1.0575206,0.26881957,0.009822537,-0.028645013,0.34511483,0.07129654,-0.004892211,-0.82633215,0.25358352,-0.03422137,-0.28772432
0.017863214,0.14718643,0.027849942,-0.113954596,-0.14000106,0.6662464,0.12988177,0.0056663933,-0.036687255,0.27938604,0.13875279,-0.029845083,1.1926113,0.614067,-0.015926095,-0.06842401
0.007410908,-0.29613546,-0.0072452743,0.09780083,-0.2466289,-1.5603065,-0.75778306,-0.18262063,-0.03252895,0.3519958,-0.8008709,0.04326838,-1.0730629,0.4785865,-0.054786682,-0.060124233
0.01859376,0.14767398,0.037443146,0.13420615,-0.02017415,0.6220581,0.28141108,0.0009802489,-0.031840928,0.29425406,0.09007174,-0.016654141,0.2802219,0.54626626,-0.04187185,0.09275278
0.013258983,0.26892185,0.022050366,-0.15514418,-0.12582897,1.0606353,0.33472985,0.007984906,-0.037309196,0.34489536,-0.7028867,-0.06520291,0.0048613353,0.58399314,0.08055174,0.12862381
-0.09518776,0.006781836,-0.01721843,-0.11422461,0.0029997826,0.5172912,0.12568803,0.010200688,0.1728525,0.4169219,0.13854076,0.05330071,0.10870325,0.548672,-0.052621365,0.10218803
-0.087671325,-0.22402087,-0.040214337,-0.14681765,0.05993264,-0.06966909,-0.0222548,0.06266993,0.1155952,0.3066404,0.16970038,0.064191386,-0.0012421743,-0.54275227,0.17047946,-0.12447351
0.019165393,-0.20847984,-0.010257799,0.10718476,-0.013197077,-1.0830442,-0.1778517,0.017139416,-0.030359253,0.2579597,-0.2750173,-0.07180654,0.18591158,0.65513945,-0.038409848,0.12969378
-0.09590358,-0.28204563,-0.03476784,0.085973695,0.22285302,0.47636375,0.11072348,0.015278488,-0.030901715,0.29592773,0.13600565,0.063304424,-0.75446683,0.5071909,-0.005040795,0.015608066
0.022566112,0.25042197,0.030089471,-0.15271477,-0.0038643887,0.7215302,0.24918096,0.0047717434,-0.03368011,0.3254454,0.12915467,-0.11334767,-0.08001327,0.5803132,-0.039713826,0.09093156
0.019870225,0.0072197793,-0.01942927,0.100005426,-0.014496137,-0.13513851,-0.1133449,0.007574987,-0.030348346,0.3211341,0.07699458,-0.004199814,-0.19705695,0.4044792,-0.033769365,0.058700822
0.020855645,0.13729046,0.03572758,-0.11572763,0.04373063,0.6459942,0.26976287,0.0059520295,-0.040502734,0.34060243,0.038725257,-0.034147743,0.9593232,0.48298544,0.19923815,-0.22405134
0.027019138,0.23877582,0.049935814,0.08710742,0.16002412,1.0333494,0.35405526,-0.00029334053,-0.03434056,0.4314413,-0.038824335,-0.07497245,0.19668484,0.5617065,0.1867365,0.09078755
0.019461475,0.23573227,0.045385614,0.054629326,0.18319464,1.0530372,0.36281294,0.009623985,0.17215261,0.431153,0.059181686,-0.06350576,0.3105435,0.5022308,0.20278874,-0.10260626
0.018564424,0.18282518,0.025040558,-0.1487282,-0.15582518,0.76244485,0.2491381,0.01272879,-0.031429797,0.45190045,0.12283583,0.07774066,-0.23919179,0.4999468,-0.07136944,-0.18606146
-0.02495259,-0.012001771,-0.023227712,0.09457174,-0.022347491,0.5620901,0.11386186,0.003481764,-0.032926828,0.29456958,0.109456055,-0.09651316,0.27506298,0.61864126,-0.038612735,0.039414935
-0.046144217,0.11686172,-0.012895375,-0.15881465,0.19856714,0.5685727,0.21274278,-0.0013201281,-0.029883632,0.38878074,0.11830142,0.046104092,-0.8764861,0.46944273,-0.031226698,0.08570316
0.024800614,0.1389054,0.032740045,-0.20415056,-0.023706574,0.60239494,0.22436744,0.007165975,-0.039564148,0.39918634,0.03888752,0.0316974,0.14031716,0.5339946,0.20279422,-0.15684398
0.023967715,0.24890871,0.029698484,-0.11845965,0.16671646,1.1248497,0.332768,0.00883881,-0.036284015,0.40995932,0.13568239,0.058195096,0.17850137,0.5728413,-0.022691777,0.07344475
0.02515901,0.23044209,-0.031394936,-0.13411431,0.04103779,0.75386715,0.27023575,0.008170121,-0.035540737,0.3658112,0.11540384,0.05376773,-0.12708098,0.6086467,-0.03238798,0.09186906
0.018755792,0.13967115,0.023101553,-0.048090957,0.012597052,0.6469501,0.11325451,0.0074560056,-0.028420217,0.33825555,0.15302931,0.09701867,-0.6876103,0.23989725,-0.07026822,0.06554342
0.021750402,0.19355252,0.029153325,-0.081543595,-0.03208353,0.66688085,0.27428898,0.025624737,-0.037566405,0.43877155,0.14891772,-0.027853042,0.8913615,0.5984535,-0.04475017,0.077203326
0.022376454,0.26748592,0.026983282,-0.14067036,-0.20572191,1.1151671,0.35378262,0.0032482005,-0.033956155,0.38218656,0.13076027,-0.005759278,-0.67041534,0.47066882,-0.019280652,-0.13331665
0.023622895,-0.21449482,-0.018201027,0.091453075,-0.014638962,-0.40165165,-0.18922195,0.011949098,-0.028169101,0.30857074,0.1005649,-0.084483564,0.19753467,0.6928399,-0.04768169,-0.0060442905
0.2234524,-0.4421163,-0.0012692814,-0.11353444,0.19833697,-2.5040896,-0.58745426,-0.0066044396,0.3127566,-2.1355805,-0.60277474,0.43631536,0.15985383,-4.411264,0.015710369,-0.93985057
0.017613258,0.26656133,0.030095886,-0.13895874,-0.11928294,1.1225127,0.29563832,0.0054701506,-0.03605179,0.30377463,0.11139534,-0.08237514,0.3107245,0.5194307,-0.020685371,-0.1033409
0.0194207,0.14413927,-0.033708405,0.07690994,0.023276178,0.6233434,0.25425348,0.017500678,-0.036056936,0.36772752,-0.8266472,0.029300254,0.081326365,0.49496144,0.14717227,0.13521822
0.015409081,0.24456547,0.03226186,0.08088734,-0.033482574,1.199512,0.43206683,0.0029067886,-0.031142995,0.34737238,-0.04470649,0.06061826,1.1829132,0.6598674,-0.043369427,-0.044919487
0.027258445,0.008301762,-0.018518504,0.13227612,-0.020618716,0.504643,0.11743073,0.006824145,-0.03267358,0.30583328,0.12178702,-0.0014708953,0.19704096,0.61378473,-0.004761852,0.056870855
-0.03531933,-0.2918581,-0.006160698,0.08789799,-0.021946,-1.6043496,-0.80056524,-0.1707265,0.10979957,0.37926358,-0.17228745,0.049987487,-1.0410696,0.45353097,-0.03000022,-0.039970092
0.0053886613,-0.19644389,0.005019693,0.08213193,-0.08247005,-1.7371252,-0.6583523,0.053642612,-0.031320337,-1.6078054,0.3325665,-0.037899707,-0.476083,0.8303727,-0.10708351,0.34182876
